id,activity_id,name
"3,191,726",MDC1-UP#13.4.10.2.5.3,COLO-3
"3,191,731",MDC1-UP#13.4.10.2.5.4,COLO-4
"3,191,737",MDC1-UP#13.4.10.2.2.1,COLO-1
"3,191,742",MDC1-UP#13.4.10.2.2.2,COLO-2
"3,191,747",MDC1-UP#13.4.10.2.2.3,COLO-3
"3,191,752",MDC1-UP#13.4.10.2.2.4,COLO-4
"3,191,878",MDC1-UP#13.4.10.3.3.1,COLO-1
"3,191,883",MDC1-UP#13.4.10.3.3.2,COLO-2
"3,191,888",MDC1-UP#13.4.10.3.3.3,COLO-3
"3,191,893",MDC1-UP#13.4.10.3.3.4,COLO-4
"3,191,758",MDC1-UP#13.4.10.2.3.1,COLO-1
"3,191,763",MDC1-UP#13.4.10.2.3.2,COLO-2
"3,191,767",MDC1-UP#13.4.10.2.3.3,COLO-3
"3,191,771",MDC1-UP#13.4.10.2.3.4,COLO-4
"3,191,899",MDC1-UP#13.4.10.3.4.1,COLO-1
"3,191,904",MDC1-UP#13.4.10.3.4.2,COLO-2
"3,191,908",MDC1-UP#13.4.10.3.4.3,COLO-3
"3,191,912",MDC1-UP#13.4.10.3.4.4,COLO-4
"3,191,777",MDC1-UP#13.4.10.2.4.1,COLO-1
"3,191,782",MDC1-UP#13.4.10.2.4.2,COLO-2
"3,191,787",MDC1-UP#13.4.10.2.4.3,COLO-3
"3,191,792",MDC1-UP#13.4.10.2.4.4,COLO-4
"3,191,918",MDC1-UP#13.4.10.3.5.1,COLO-1
"3,191,923",MDC1-UP#13.4.10.3.5.2,COLO-2
"3,191,928",MDC1-UP#13.4.10.3.5.3,COLO-3
"3,191,933",MDC1-UP#13.4.10.3.5.4,COLO-4
"3,191,939",MDC1-UP#13.4.10.3.6.1,COLO-1
"3,191,944",MDC1-UP#13.4.10.3.6.2,COLO-2
"3,191,949",MDC1-UP#13.4.10.3.6.3,COLO-3
"3,191,954",MDC1-UP#13.4.10.3.6.4,COLO-4
"3,191,798",MDC1-UP#13.4.10.2.6.1,COLO-1
"3,191,803",MDC1-UP#13.4.10.2.6.2,COLO-2
"3,191,808",MDC1-UP#13.4.10.2.6.3,COLO-3
"3,191,813",MDC1-UP#13.4.10.2.6.4,COLO-4
"3,192,838",MDC1-UP#13.5.1.3.1.1,Vaults
"3,192,852",MDC1-UP#13.5.1.3.1.2,Duct Banks
"3,192,035",MDC1-UP#13.6.A.3.1.1,Cell 1
"3,192,039",MDC1-UP#13.6.A.3.1.2,Cell 3
"3,192,043",MDC1-UP#13.6.A.3.1.3,Cell 2
"3,192,047",MDC1-UP#13.6.A.3.1.4,Cell 4
"3,192,052",MDC1-UP#13.6.A.3.5.1,Cell 1
"3,192,056",MDC1-UP#13.6.A.3.5.2,Cell 3
"3,192,060",MDC1-UP#13.6.A.3.5.3,Cell 2
"3,192,065",MDC1-UP#13.6.A.3.2.1,Cell 1
"3,192,069",MDC1-UP#13.6.A.3.2.3,Cell 2
"3,192,073",MDC1-UP#13.6.A.3.2.4,Cell 4
"3,192,078",MDC1-UP#13.6.A.3.3.1,Cell 1
"3,192,082",MDC1-UP#13.6.A.3.3.2,Cell 3
"3,192,086",MDC1-UP#13.6.A.3.3.3,Cell 2
"3,192,090",MDC1-UP#13.6.A.3.3.4,Cell 4
"3,192,101",MDC1-UP#13.6.A.4.2.1,Cell-1
"3,192,102",MDC1-UP#13.6.A.4.2.2,Cell-3
"3,192,103",MDC1-UP#13.6.A.4.2.3,Cell-2
"3,192,104",MDC1-UP#13.6.A.4.2.4,Cell-4
"3,192,106",MDC1-UP#13.6.A.4.5.1,Cell-1
"3,192,107",MDC1-UP#13.6.A.4.5.2,Cell-3
"3,192,108",MDC1-UP#13.6.A.4.5.3,Cell-2
"3,192,109",MDC1-UP#13.6.A.4.5.4,Cell-4
"3,192,111",MDC1-UP#13.6.A.4.3.1,Cell-1
"3,192,112",MDC1-UP#13.6.A.4.3.2,Cell-3
"3,192,113",MDC1-UP#13.6.A.4.3.3,Cell-2
"3,192,114",MDC1-UP#13.6.A.4.3.4,Cell-4
"3,192,116",MDC1-UP#13.6.A.4.4.1,Cell-1
"3,192,117",MDC1-UP#13.6.A.4.4.2,Cell-3
"3,192,118",MDC1-UP#13.6.A.4.4.3,Cell-2
"3,192,119",MDC1-UP#13.6.A.4.4.4,Cell-4
"3,192,900",MDC1-UP#13.5.1.3.2.1,URS to UPM
"3,192,905",MDC1-UP#13.5.1.3.2.2,UMS to UPM
"3,192,908",MDC1-UP#13.5.1.3.2.3,JAZ
"3,192,895",MDC1-UP#13.5.1.3.2.4,Cross overs
"3,192,931",MDC1-UP#13.5.1.3.3.1,Terms- UMS
"3,192,940",MDC1-UP#13.5.1.3.3.2,Terms- URS
"3,192,884",MDC1-UP#13.5.1.3.2.5,East Short Runs
"3,192,889",MDC1-UP#13.5.1.3.2.6,West Short Runs
"3,192,921",MDC1-UP#13.5.1.3.3.3,West UPMS
"3,192,912",MDC1-UP#13.5.1.3.3.4,East UPMS
"3,192,133",MDC1-UP#13.6.A.6.6.2,COLO-1 CEll-1
"3,192,157",MDC1-UP#13.6.A.6.6.3,COLO-1 CEll-2
"3,192,145",MDC1-UP#13.6.A.6.6.4,COLO-1 CEll-3
"3,192,169",MDC1-UP#13.6.A.6.6.5,COLO-1 CEll-4
"3,192,187",MDC1-UP#13.6.A.6.2.2,COLO-2 CEll-1
"3,192,199",MDC1-UP#13.6.A.6.2.4,COLO-2 CEll-3
"3,192,211",MDC1-UP#13.6.A.6.2.3,COLO-2 CEll-2
"3,192,223",MDC1-UP#13.6.A.6.2.5,COLO-2 CEll-4
"3,192,241",MDC1-UP#13.6.A.6.3.2,COLO-3 CEll-1
"3,192,253",MDC1-UP#13.6.A.6.3.4,COLO-3 CEll-3
"3,192,265",MDC1-UP#13.6.A.6.3.3,COLO-3 CEll-2
"3,192,277",MDC1-UP#13.6.A.6.3.5,COLO-3 CEll-4
"3,192,295",MDC1-UP#13.6.A.6.4.2,COLO-4 CEll-1
"3,192,307",MDC1-UP#13.6.A.6.4.4,COLO-4 CEll-3
"3,192,319",MDC1-UP#13.6.A.6.4.3,COLO-4 CEll-2
"3,192,331",MDC1-UP#13.6.A.6.4.5,COLO-4 CEll-4
"3,192,436",MDC1-UP#13.6.A.17.1.1,Cell-1
"3,192,441",MDC1-UP#13.6.A.17.1.3,Cell-3
"3,192,446",MDC1-UP#13.6.A.17.1.2,Cell-2
"3,192,451",MDC1-UP#13.6.A.17.1.4,Cell-4
"3,192,457",MDC1-UP#13.6.A.17.2.1,Cell-1
"3,192,462",MDC1-UP#13.6.A.17.2.3,Cell-3
"3,192,463",MDC1-UP#13.6.A.17.2.2,Cell-2
"3,192,464",MDC1-UP#13.6.A.17.2.4,Cell-4
"3,192,181",MDC1-UP#13.6.A.6.6.1,COLO-1 ADP01 & ADP02 Equipment Shift
"3,192,235",MDC1-UP#13.6.A.6.2.8,COLO-2 ADP01 & ADP02 Equipment Shift
"3,192,289",MDC1-UP#13.6.A.6.3.9,COLO-3 ADP01 & ADP02 Equipment Shift
"3,192,343",MDC1-UP#13.6.A.6.4.10,COLO-4 ADP01 & ADP02 Equipment Shift
"3,192,634",MDC1-UP#13.6.B.29.1.1,Cell-1
"3,192,638",MDC1-UP#13.6.B.29.1.2,Cell-2
"3,192,642",MDC1-UP#13.6.B.29.1.3,Cell-3
"3,192,646",MDC1-UP#13.6.B.29.1.4,Cell-4
"3,192,651",MDC1-UP#13.6.B.29.2.1,Cell-1
"3,192,654",MDC1-UP#13.6.B.29.2.2,Cell-2
"3,192,657",MDC1-UP#13.6.B.29.2.3,Cell-3
"3,192,660",MDC1-UP#13.6.B.29.2.4,Cell-4
"3,192,664",MDC1-UP#13.6.B.29.3.1,Cell-1
"3,192,667",MDC1-UP#13.6.B.29.3.2,Cell-2
"3,192,670",MDC1-UP#13.6.B.29.3.3,Cell-3
"3,192,673",MDC1-UP#13.6.B.29.3.4,Cell-4
"3,192,677",MDC1-UP#13.6.B.29.4.1,Cell-1
"3,192,680",MDC1-UP#13.6.B.29.4.2,Cell-2
"3,192,683",MDC1-UP#13.6.B.29.4.3,Cell-3
"3,192,686",MDC1-UP#13.6.B.29.4.4,Cell-4
"3,192,782",MDC1-UP#13.6.B.39.1.1,COLO-1
"3,192,787",MDC1-UP#13.6.B.39.1.2,COLO-2
"3,192,797",MDC1-UP#13.6.B.40.1.1,COLO-1
"3,192,798",MDC1-UP#13.6.B.40.1.2,COLO-2
"3,192,807",MDC1-UP#13.6.B.2.1.1,COLO-1
"3,192,811",MDC1-UP#13.6.B.2.1.2,COLO-2
"3,192,815",MDC1-UP#13.6.B.2.1.3,COLO-3
"3,193,117",MDC1-UP#13.5.3.1.3.1.1,Partitions
"3,193,121",MDC1-UP#13.5.3.1.3.1.2,Finishes
"3,193,146",MDC1-UP#13.5.3.1.3.5.1,Partitions
"3,193,152",MDC1-UP#13.5.3.1.3.5.2,Finishes
"3,193,183",MDC1-UP#13.5.3.1.4.1.1,Electrical
"3,193,197",MDC1-UP#13.5.3.1.4.1.2,Mechanical
"3,193,205",MDC1-UP#13.5.3.1.4.1.3,Plumbing
"3,193,206",MDC1-UP#13.5.3.1.4.1.4,Special Systems
"3,193,289",MDC1-UP#13.5.3.1.4.5.1,Electrical
"3,193,292",MDC1-UP#13.5.3.1.4.5.2,Mechanical
"3,193,295",MDC1-UP#13.5.3.1.4.5.3,Plumbing
"3,193,297",MDC1-UP#13.5.3.1.4.5.4,Special Systems
"3,193,339",MDC1-UP#13.5.3.1.4.9.1,Electrical
"3,193,347",MDC1-UP#13.5.3.1.4.9.2,Fiber
"3,193,352",MDC1-UP#13.5.3.1.4.9.3,Special Systems
"3,193,007",MDC1-UP#13.5.7.4.7.1.1,Foundations
"3,193,010",MDC1-UP#13.5.7.4.7.1.3,Structural Steel and Decking
"3,193,014",MDC1-UP#13.5.7.4.7.1.2,Slab on grade
"3,193,025",MDC1-UP#13.5.7.5.7.1.1,Foundations
"3,193,028",MDC1-UP#13.5.7.5.7.1.3,Structural Steel and Decking
"3,193,032",MDC1-UP#13.5.7.5.7.1.2,Slab on grade
"3,193,040",MDC1-UP#13.5.7.5.7.2.1,North Elevation
"3,193,041",MDC1-UP#13.5.7.5.7.2.2,East Elevation
"3,193,042",MDC1-UP#13.5.7.5.7.2.3,South Elevation
"3,193,043",MDC1-UP#13.5.7.5.7.2.4,West Elevation
"3,193,044",MDC1-UP#13.5.7.5.7.2.5,Roof
"3,193,048",MDC1-UP#13.5.7.6.7.1.1,Foundations
"3,193,051",MDC1-UP#13.5.7.6.7.1.3,Structural Steel and Decking
"3,193,055",MDC1-UP#13.5.7.6.7.1.2,Slab on grade
"3,193,063",MDC1-UP#13.5.7.6.7.2.1,North Elevation
"3,193,064",MDC1-UP#13.5.7.6.7.2.2,East Elevation
"3,193,065",MDC1-UP#13.5.7.6.7.2.3,South Elevation
"3,193,066",MDC1-UP#13.5.7.6.7.2.4,West Elevation
"3,193,067",MDC1-UP#13.5.7.6.7.2.5,Roof
"3,193,155",MDC1-UP#13.5.3.1.3.6.1,Partitions
"3,193,161",MDC1-UP#13.5.3.1.3.6.2,Finishes
"3,193,164",MDC1-UP#13.5.3.1.3.7.1,Partitions
"3,193,170",MDC1-UP#13.5.3.1.3.7.2,Finishes
"3,193,173",MDC1-UP#13.5.3.1.3.8.1,Partitions
"3,193,179",MDC1-UP#13.5.3.1.3.8.2,Finishes
"3,193,210",MDC1-UP#13.5.3.1.4.2.1,Electrical
"3,193,223",MDC1-UP#13.5.3.1.4.2.2,Mechanical
"3,193,231",MDC1-UP#13.5.3.1.4.2.3,Plumbing
"3,193,232",MDC1-UP#13.5.3.1.4.2.4,Special Systems
"3,193,236",MDC1-UP#13.5.3.1.4.3.1,Electrical
"3,193,250",MDC1-UP#13.5.3.1.4.3.2,Mechanical
"3,193,258",MDC1-UP#13.5.3.1.4.3.3,Plumbing
"3,193,259",MDC1-UP#13.5.3.1.4.3.4,Special Systems
"3,193,263",MDC1-UP#13.5.3.1.4.4.1,Electrical
"3,193,276",MDC1-UP#13.5.3.1.4.4.2,Mechanical
"3,193,284",MDC1-UP#13.5.3.1.4.4.3,Plumbing
"3,193,285",MDC1-UP#13.5.3.1.4.4.4,Special Systems
"3,193,302",MDC1-UP#13.5.3.1.4.6.1,Electrical
"3,193,305",MDC1-UP#13.5.3.1.4.6.2,Mechanical
"3,193,308",MDC1-UP#13.5.3.1.4.6.3,Plumbing
"3,193,310",MDC1-UP#13.5.3.1.4.6.4,Special Systems
"3,193,314",MDC1-UP#13.5.3.1.4.7.1,Electrical
"3,193,317",MDC1-UP#13.5.3.1.4.7.2,Mechanical
"3,193,320",MDC1-UP#13.5.3.1.4.7.3,Plumbing
"3,193,322",MDC1-UP#13.5.3.1.4.7.4,Special Systems
"3,193,326",MDC1-UP#13.5.3.1.4.8.1,Electrical
"3,193,329",MDC1-UP#13.5.3.1.4.8.2,Mechanical
"3,193,332",MDC1-UP#13.5.3.1.4.8.3,Plumbing
"3,193,334",MDC1-UP#13.5.3.1.4.8.4,Special Systems
"3,193,357",MDC1-UP#13.5.3.1.4.10.1,Electrical
"3,193,365",MDC1-UP#13.5.3.1.4.10.2,Fiber
"3,193,370",MDC1-UP#13.5.3.1.4.10.3,Special Systems
"3,193,375",MDC1-UP#13.5.3.1.4.11.1,Electrical
"3,193,383",MDC1-UP#13.5.3.1.4.11.2,Fiber
"3,193,388",MDC1-UP#13.5.3.1.4.11.3,Special Systems
"3,193,393",MDC1-UP#13.5.3.1.4.13.1,Electrical
"3,193,401",MDC1-UP#13.5.3.1.4.13.2,Fiber
"3,193,406",MDC1-UP#13.5.3.1.4.13.3,Special Systems
"3,193,125",MDC1-UP#13.5.3.1.3.2.1,Partitions
"3,193,129",MDC1-UP#13.5.3.1.3.2.2,Finishes
"3,193,132",MDC1-UP#13.5.3.1.3.3.1,Partitions
"3,193,136",MDC1-UP#13.5.3.1.3.3.2,Finishes
"3,193,139",MDC1-UP#13.5.3.1.3.4.1,Partitions
"3,193,143",MDC1-UP#13.5.3.1.3.4.2,Finishes
"3,193,414",MDC1-UP#13.5.3.9.3.1.1,Partitions
"3,193,418",MDC1-UP#13.5.3.9.3.1.2,Finishes
"3,193,421",MDC1-UP#13.5.3.9.3.2.1,Partitions
"3,193,425",MDC1-UP#13.5.3.9.3.2.2,Finishes
"3,193,428",MDC1-UP#13.5.3.9.3.3.1,Partitions
"3,193,432",MDC1-UP#13.5.3.9.3.3.2,Finishes
"3,193,435",MDC1-UP#13.5.3.9.3.4.1,Partitions
"3,193,439",MDC1-UP#13.5.3.9.3.4.2,Finishes
"3,193,442",MDC1-UP#13.5.3.9.3.5.1,Partitions
"3,193,447",MDC1-UP#13.5.3.9.3.5.2,Finishes
"3,193,450",MDC1-UP#13.5.3.9.3.6.1,Partitions
"3,193,455",MDC1-UP#13.5.3.9.3.6.2,Finishes
"3,193,458",MDC1-UP#13.5.3.9.3.7.1,Partitions
"3,193,463",MDC1-UP#13.5.3.9.3.7.2,Finishes
"3,193,466",MDC1-UP#13.5.3.9.3.8.1,Partitions
"3,193,471",MDC1-UP#13.5.3.9.3.8.2,Finishes
"3,193,475",MDC1-UP#13.5.3.9.4.1.1,Electrical
"3,193,488",MDC1-UP#13.5.3.9.4.1.2,Mechanical
"3,193,496",MDC1-UP#13.5.3.9.4.1.3,Plumbing
"3,193,497",MDC1-UP#13.5.3.9.4.1.4,Special Systems
"3,193,501",MDC1-UP#13.5.3.9.4.2.1,Electrical
"3,193,514",MDC1-UP#13.5.3.9.4.2.2,Mechanical
"3,193,522",MDC1-UP#13.5.3.9.4.2.3,Plumbing
"3,193,523",MDC1-UP#13.5.3.9.4.2.4,Special Systems
"3,193,527",MDC1-UP#13.5.3.9.4.3.1,Electrical
"3,193,540",MDC1-UP#13.5.3.9.4.3.2,Mechanical
"3,193,548",MDC1-UP#13.5.3.9.4.3.3,Plumbing
"3,193,549",MDC1-UP#13.5.3.9.4.3.4,Special Systems
"3,193,553",MDC1-UP#13.5.3.9.4.4.1,Electrical
"3,193,566",MDC1-UP#13.5.3.9.4.4.2,Mechanical
"3,193,569",MDC1-UP#13.5.3.9.4.4.3,Plumbing
"3,193,570",MDC1-UP#13.5.3.9.4.4.4,Special Systems
"3,193,574",MDC1-UP#13.5.3.9.4.5.1,Electrical
"3,193,577",MDC1-UP#13.5.3.9.4.5.2,Mechanical
"3,193,580",MDC1-UP#13.5.3.9.4.5.3,Plumbing
"3,193,583",MDC1-UP#13.5.3.9.4.5.4,Special Systems
"3,193,588",MDC1-UP#13.5.3.9.4.6.1,Electrical
"3,193,591",MDC1-UP#13.5.3.9.4.6.2,Mechanical
"3,193,594",MDC1-UP#13.5.3.9.4.6.3,Plumbing
"3,193,597",MDC1-UP#13.5.3.9.4.6.4,Special Systems
"3,193,601",MDC1-UP#13.5.3.9.4.7.1,Electrical
"3,193,604",MDC1-UP#13.5.3.9.4.7.2,Mechanical
"3,193,607",MDC1-UP#13.5.3.9.4.7.3,Plumbing
"3,193,610",MDC1-UP#13.5.3.9.4.7.4,Special Systems
"3,193,614",MDC1-UP#13.5.3.9.4.8.1,Electrical
"3,193,617",MDC1-UP#13.5.3.9.4.8.2,Mechanical
"3,193,620",MDC1-UP#13.5.3.9.4.8.3,Plumbing
"3,193,623",MDC1-UP#13.5.3.9.4.8.4,Special Systems
"3,193,627",MDC1-UP#13.5.3.9.4.9.1,Electrical
"3,193,636",MDC1-UP#13.5.3.9.4.9.2,Fiber
"3,193,640",MDC1-UP#13.5.3.9.4.9.3,Special Systems
"3,193,644",MDC1-UP#13.5.3.9.4.10.1,Electrical
"3,193,653",MDC1-UP#13.5.3.9.4.10.2,Fiber
"3,193,657",MDC1-UP#13.5.3.9.4.10.3,Special Systems
"3,193,661",MDC1-UP#13.5.3.9.4.11.1,Electrical
"3,193,670",MDC1-UP#13.5.3.9.4.11.2,Fiber
"3,193,674",MDC1-UP#13.5.3.9.4.11.3,Special Systems
"3,193,678",MDC1-UP#13.5.3.9.4.13.1,Electrical
"3,193,687",MDC1-UP#13.5.3.9.4.13.2,Fiber
"3,193,691",MDC1-UP#13.5.3.9.4.13.3,Special Systems
"3,193,697",MDC1-UP#13.5.3.8.3.1.1,Partitions
"3,193,701",MDC1-UP#13.5.3.8.3.1.2,Finishes
"3,193,704",MDC1-UP#13.5.3.8.3.2.1,Partitions
"3,193,708",MDC1-UP#13.5.3.8.3.2.2,Finishes
"3,193,711",MDC1-UP#13.5.3.8.3.3.1,Partitions
"3,193,715",MDC1-UP#13.5.3.8.3.3.2,Finishes
"3,193,718",MDC1-UP#13.5.3.8.3.4.1,Partitions
"3,193,722",MDC1-UP#13.5.3.8.3.4.2,Finishes
"3,193,725",MDC1-UP#13.5.3.8.3.5.1,Partitions
"3,193,730",MDC1-UP#13.5.3.8.3.5.2,Finishes
"3,193,733",MDC1-UP#13.5.3.8.3.6.1,Partitions
"3,193,738",MDC1-UP#13.5.3.8.3.6.2,Finishes
"3,193,741",MDC1-UP#13.5.3.8.3.7.1,Partitions
"3,193,746",MDC1-UP#13.5.3.8.3.7.2,Finishes
"3,193,749",MDC1-UP#13.5.3.8.3.8.1,Partitions
"3,193,754",MDC1-UP#13.5.3.8.3.8.2,Finishes
"3,193,758",MDC1-UP#13.5.3.8.4.1.1,Electrical
"3,193,771",MDC1-UP#13.5.3.8.4.1.2,Mechanical
"3,193,779",MDC1-UP#13.5.3.8.4.1.3,Plumbing
"3,193,780",MDC1-UP#13.5.3.8.4.1.4,Special Systems
"3,193,784",MDC1-UP#13.5.3.8.4.2.1,Electrical
"3,193,797",MDC1-UP#13.5.3.8.4.2.2,Mechanical
"3,193,800",MDC1-UP#13.5.3.8.4.2.3,Plumbing
"3,193,801",MDC1-UP#13.5.3.8.4.2.4,Special Systems
"3,193,805",MDC1-UP#13.5.3.8.4.3.1,Electrical
"3,193,818",MDC1-UP#13.5.3.8.4.3.2,Mechanical
"3,193,826",MDC1-UP#13.5.3.8.4.3.3,Plumbing
"3,193,827",MDC1-UP#13.5.3.8.4.3.4,Special Systems
"3,193,831",MDC1-UP#13.5.3.8.4.4.1,Electrical
"3,193,844",MDC1-UP#13.5.3.8.4.4.2,Mechanical
"3,193,852",MDC1-UP#13.5.3.8.4.4.3,Plumbing
"3,193,853",MDC1-UP#13.5.3.8.4.4.4,Special Systems
"3,193,857",MDC1-UP#13.5.3.8.4.5.1,Electrical
"3,193,860",MDC1-UP#13.5.3.8.4.5.2,Mechanical
"3,193,863",MDC1-UP#13.5.3.8.4.5.3,Plumbing
"3,193,866",MDC1-UP#13.5.3.8.4.5.4,Special Systems
"3,193,871",MDC1-UP#13.5.3.8.4.6.1,Electrical
"3,193,874",MDC1-UP#13.5.3.8.4.6.2,Mechanical
"3,193,877",MDC1-UP#13.5.3.8.4.6.3,Plumbing
"3,193,880",MDC1-UP#13.5.3.8.4.6.4,Special Systems
"3,193,884",MDC1-UP#13.5.3.8.4.7.1,Electrical
"3,193,887",MDC1-UP#13.5.3.8.4.7.2,Mechanical
"3,193,890",MDC1-UP#13.5.3.8.4.7.3,Plumbing
"3,193,893",MDC1-UP#13.5.3.8.4.7.4,Special Systems
"3,193,897",MDC1-UP#13.5.3.8.4.8.1,Electrical
"3,193,900",MDC1-UP#13.5.3.8.4.8.2,Mechanical
"3,193,903",MDC1-UP#13.5.3.8.4.8.3,Plumbing
"3,193,906",MDC1-UP#13.5.3.8.4.8.4,Special Systems
"3,193,910",MDC1-UP#13.5.3.8.4.9.1,Electrical
"3,193,919",MDC1-UP#13.5.3.8.4.9.2,Fiber
"3,193,923",MDC1-UP#13.5.3.8.4.9.3,Special Systems
"3,193,927",MDC1-UP#13.5.3.8.4.10.1,Electrical
"3,193,936",MDC1-UP#13.5.3.8.4.10.2,Fiber
"3,193,940",MDC1-UP#13.5.3.8.4.10.3,Special Systems
"3,193,944",MDC1-UP#13.5.3.8.4.11.1,Electrical
"3,193,953",MDC1-UP#13.5.3.8.4.11.2,Fiber
"3,193,957",MDC1-UP#13.5.3.8.4.11.3,Special Systems
"3,193,961",MDC1-UP#13.5.3.8.4.13.1,Electrical
"3,193,970",MDC1-UP#13.5.3.8.4.13.2,Fiber
"3,193,974",MDC1-UP#13.5.3.8.4.13.3,Special Systems
"3,193,980",MDC1-UP#13.5.3.6.3.1.1,Partitions
"3,193,984",MDC1-UP#13.5.3.6.3.1.2,Finishes
"3,193,987",MDC1-UP#13.5.3.6.3.2.1,Partitions
"3,193,991",MDC1-UP#13.5.3.6.3.2.2,Finishes
"3,193,994",MDC1-UP#13.5.3.6.3.3.1,Partitions
"3,193,998",MDC1-UP#13.5.3.6.3.3.2,Finishes
"3,194,001",MDC1-UP#13.5.3.6.3.4.1,Partitions
"3,194,005",MDC1-UP#13.5.3.6.3.4.2,Finishes
"3,194,008",MDC1-UP#13.5.3.6.3.5.1,Partitions
"3,194,013",MDC1-UP#13.5.3.6.3.5.2,Finishes
"3,194,016",MDC1-UP#13.5.3.6.3.6.1,Partitions
"3,194,021",MDC1-UP#13.5.3.6.3.6.2,Finishes
"3,194,024",MDC1-UP#13.5.3.6.3.7.1,Partitions
"3,194,029",MDC1-UP#13.5.3.6.3.7.2,Finishes
"3,194,032",MDC1-UP#13.5.3.6.3.8.1,Partitions
"3,194,037",MDC1-UP#13.5.3.6.3.8.2,Finishes
"3,194,041",MDC1-UP#13.5.3.6.4.1.1,Electrical
"3,194,054",MDC1-UP#13.5.3.6.4.1.2,Mechanical
"3,194,062",MDC1-UP#13.5.3.6.4.1.3,Plumbing
"3,194,063",MDC1-UP#13.5.3.6.4.1.4,Special Systems
"3,194,067",MDC1-UP#13.5.3.6.4.2.1,Electrical
"3,194,080",MDC1-UP#13.5.3.6.4.2.2,Mechanical
"3,194,088",MDC1-UP#13.5.3.6.4.2.3,Plumbing
"3,194,089",MDC1-UP#13.5.3.6.4.2.4,Special Systems
"3,194,093",MDC1-UP#13.5.3.6.4.3.1,Electrical
"3,194,106",MDC1-UP#13.5.3.6.4.3.2,Mechanical
"3,194,114",MDC1-UP#13.5.3.6.4.3.3,Plumbing
"3,194,115",MDC1-UP#13.5.3.6.4.3.4,Special Systems
"3,194,119",MDC1-UP#13.5.3.6.4.4.1,Electrical
"3,194,132",MDC1-UP#13.5.3.6.4.4.2,Mechanical
"3,194,140",MDC1-UP#13.5.3.6.4.4.3,Plumbing
"3,194,141",MDC1-UP#13.5.3.6.4.4.4,Special Systems
"3,194,145",MDC1-UP#13.5.3.6.4.5.1,Electrical
"3,194,148",MDC1-UP#13.5.3.6.4.5.2,Mechanical
"3,194,151",MDC1-UP#13.5.3.6.4.5.3,Plumbing
"3,194,154",MDC1-UP#13.5.3.6.4.5.4,Special Systems
"3,194,159",MDC1-UP#13.5.3.6.4.6.1,Electrical
"3,194,162",MDC1-UP#13.5.3.6.4.6.2,Mechanical
"3,194,165",MDC1-UP#13.5.3.6.4.6.3,Plumbing
"3,194,168",MDC1-UP#13.5.3.6.4.6.4,Special Systems
"3,194,172",MDC1-UP#13.5.3.6.4.7.1,Electrical
"3,194,175",MDC1-UP#13.5.3.6.4.7.2,Mechanical
"3,194,178",MDC1-UP#13.5.3.6.4.7.3,Plumbing
"3,194,181",MDC1-UP#13.5.3.6.4.7.4,Special Systems
"3,194,185",MDC1-UP#13.5.3.6.4.8.1,Electrical
"3,194,188",MDC1-UP#13.5.3.6.4.8.2,Mechanical
"3,194,191",MDC1-UP#13.5.3.6.4.8.3,Plumbing
"3,194,194",MDC1-UP#13.5.3.6.4.8.4,Special Systems
"3,194,198",MDC1-UP#13.5.3.6.4.9.1,Electrical
"3,194,207",MDC1-UP#13.5.3.6.4.9.2,Fiber
"3,194,211",MDC1-UP#13.5.3.6.4.9.3,Special Systems
"3,194,215",MDC1-UP#13.5.3.6.4.10.1,Electrical
"3,194,224",MDC1-UP#13.5.3.6.4.10.2,Fiber
"3,194,228",MDC1-UP#13.5.3.6.4.10.3,Special Systems
"3,194,232",MDC1-UP#13.5.3.6.4.11.1,Electrical
"3,194,241",MDC1-UP#13.5.3.6.4.11.2,Fiber
"3,194,245",MDC1-UP#13.5.3.6.4.11.3,Special Systems
"3,194,249",MDC1-UP#13.5.3.6.4.13.1,Electrical
"3,194,258",MDC1-UP#13.5.3.6.4.13.2,Fiber
"3,194,262",MDC1-UP#13.5.3.6.4.13.3,Special Systems
"3,193,084",MDC1-UP#13.5.3.2.4.5.1,Electrical
"3,193,093",MDC1-UP#13.5.3.2.4.5.2,Mechanical
"3,193,098",MDC1-UP#13.5.3.2.4.5.3,Plumbing
"3,193,099",MDC1-UP#13.5.3.2.4.5.4,Special Systems
"3,192,866",MDC1-UP#13.5.1.3.1.2.4,Building
"3,192,873",MDC1-UP#13.5.1.3.1.2.5,West
"3,192,853",MDC1-UP#13.5.1.3.1.2.1,East
"3,192,839",MDC1-UP#13.5.1.3.1.1.1,East
"3,192,847",MDC1-UP#13.5.1.3.1.1.2,West
"3,192,138",MDC1-UP#13.6.A.6.6.2.1,Exterior Systmes Build-out
"3,192,134",MDC1-UP#13.6.A.6.6.2.2,Insterior Systems Build-out
"3,192,158",MDC1-UP#13.6.A.6.6.3.2,Insterior Systems Build-out
"3,192,162",MDC1-UP#13.6.A.6.6.3.1,Exterior Systmes Build-out
"3,192,146",MDC1-UP#13.6.A.6.6.4.2,Insterior Systems Build-out
"3,192,150",MDC1-UP#13.6.A.6.6.4.1,Exterior Systmes Build-out
"3,192,170",MDC1-UP#13.6.A.6.6.5.2,Insterior Systems Build-out
"3,192,174",MDC1-UP#13.6.A.6.6.5.1,Exterior Systmes Build-out
"3,192,188",MDC1-UP#13.6.A.6.2.2.2,Insterior Systems Build-out
